,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2.655648079861039,-3.037582415977313,-9.861223832228745,-6.997466967672141,0.28119327745201206,-3.9674489807041255,9.845935038300418,1.6477917779324722,1.1124713033430949,3.429430722700336,3.3665147787054535,-0.3292741678391774,2.230762749021059,-0.30761674080364765,-1.2367362207258221,-0.1487681203952034,1.007574031364434,0.5724000034554315,-1.3529892127088146,0.6681569933353679
1,-32.803382234920456,-5.144849082483086,-13.41168769751778,11.71040319469501,3.0937205041631666,2.260344736461814,2.153029350977498,1.1796800564378305,5.235058173258562,-9.228794203507341,-1.6116184221563867,-3.3448677816244357,-2.2135186189642475,0.43661229330901047,2.0685173426963632,-0.5332375732368286,0.9953630116004831,-1.276419275669068,-2.242006297027708,-1.1879996598648317
2,-20.24596237902194,6.85127546461551,2.3529580276490614,2.748360135656344,0.1983997410617197,6.499326742981664,-1.349504901375401,0.6134949603975444,2.888349980504381,2.5929254907680632,1.7458414714069412,0.05259886387078628,2.664876373914554,1.3775792703561804,0.41214847416516015,1.1074830273042684,-0.3526660281392031,0.2741945118282209,-3.282179681125644,0.011181946829226706
3,7.117387852113047,1.658929934785951,-5.744142313976026,-7.412829980589725,2.399856337285292,-0.7614688895571198,0.6683955026115858,-0.12580332107038006,3.0373573856125207,3.7970849313037744,-1.152095077158093,3.0834065352969975,0.14960440768276695,-1.9160494060706483,3.198947388472743,0.3911418745858614,0.27099999846996037,-0.6919210463643188,1.8338519154511195,-0.48543515718309077
4,10.411195238470112,3.067940605280643,0.87064317051057,3.506538588076347,0.009396153608653817,0.057720170374192074,-3.5429545943201526,0.228132115235361,-0.5628130587775807,0.6754838690947043,-0.16377243116425624,-1.0392299713565196,0.11058107884643481,1.4951597434156856,0.8295514597314804,-0.7091062362595834,1.5351392929120162,0.4693905863541115,-0.9503756792652179,-1.888746909005086
5,36.468958730034,5.539361411050375,7.666580351756999,3.974800468161117,0.32486329305309086,2.696913243547867,2.9778646726309117,-3.431340533058865,3.4248289991109964,1.636744936694657,-3.291357062526154,-2.376992531397084,-1.5189582756698274,5.530217074470188,0.18923847113942072,-1.9178800564698435,-1.2511381487133602,0.7694554737557325,-0.8708881016142539,2.0904469898552267
6,-13.507412788565267,-6.956859867638391,3.071005450531667,5.6066625597574316,2.670164888429615,0.9519198807382628,-1.0017270724255403,1.690525052305517,2.2263546763338544,1.9954979777335233,1.8807840471967956,-3.600180229180593,-2.162906131905226,-1.2757364319252675,0.5626844959636021,1.0346506812191996,-4.129337617841226,-0.15218134166843686,0.47458909707006675,-0.39974491095282855
7,3.1402481736126537,-3.3548479754753378,2.433728528549805,-3.6510917671422733,3.7706235126061767,-0.17844006735421483,-0.0225079643571527,-3.160331383630287,3.4639584902019234,1.6864189349055683,-0.33735315008856315,0.0003952187625960068,-1.9015265012627287,0.9091872770960723,1.3322414487007137,0.8508514623308767,0.07287588617379241,-0.919115378207269,0.592412136206335,2.3954729014589042
8,-2.434982521148538,-16.31539014777556,6.103415424816008,3.7473447933423665,-1.109735664506253,-2.876514175024227,-0.6827209415038858,-0.44287620901840963,-0.009585735079501853,3.8087761732241923,-5.277949471165122,0.2983234075249115,-1.3610259333656347,-1.6624642876856208,1.3549718634245103,-2.5174988520318093,0.41013641905990894,0.6922376102653058,-1.4423901008882098,-0.10183069781110582
9,-11.48559508909965,0.5564300408438484,-7.851796419817926,-4.297134626609173,3.8899689235968067,1.6999788128276236,-1.6711051555735734,-4.627753594738613,0.6001014394892727,-5.22271577388848,1.3638083949686284,-0.039629237422768755,1.229083794754775,1.5264064212966335,-0.5050632827358724,-1.0776967007812894,0.1543017642082996,-0.4965581355618883,1.258410048166921,0.22029383404071654
